anime_id,title,studio,promo_link,overal_rank,mean_score,avg_sentiment_score,positive_keywords,negative_keywords
44931,Tonikaku Kawaii: SNS,,,686,8,,,
44940,World Trigger 3rd Season,,,361,8,,,
44942,Shuumatsu no Walküre,Graphinica,https://www.youtube.com/embed/qaOVEnq379A?enablejsapi=1&wmode=opaque&autoplay=1,5430,7,0.0636,"anime, scenes, word, fights, construction","anime, cgi, animations, excuse, commentary"
44961,Platinum End,Signal.MD,https://www.youtube.com/embed/7egAQcymJSM?enablejsapi=1&wmode=opaque&autoplay=1,10084,6,0.0500,"obata, saiyaman, repercussion, recommendation, world","mc, absurdity, character, shows, anime"
45055,Taishou Otome Otogibanashi,SynergySP,https://www.youtube.com/embed/JheI0oWyETM?enablejsapi=1&wmode=opaque&autoplay=1,1089,8,0.1877,"anime, romance, dose, love, features","reactions, being, boy"
45196,Wan Jie Fa Shen,,,2760,7,,,
45207,Okashina Sabaku no Suna to Manu,,,11773,6,,,
45425,Slow Loop,Connect,https://www.youtube.com/embed/LyxCk1GUais?enablejsapi=1&wmode=opaque&autoplay=1,3147,7,0.1459,"characters, girls, season, comparison, job",adventure
45486,Kuma Kuma Kuma Bear Punch!,EMT Squared,https://www.youtube.com/embed/zw5JCuSyo7I?enablejsapi=1&wmode=opaque&autoplay=1,3012,7,0.1636,"girls, interaction, package, comedy, amount","guys, stuffs, attempts, skill, level"
45489,Aggressive Retsuko (ONA) 4th Season,Fanworks,https://www.youtube.com/embed/yUW_lhdakvk?enablejsapi=1&wmode=opaque&autoplay=1,2986,7,0.1132,"season, conclusion, cards, character","decisions, goody, gimmicks, mission, season"
45556,Wu Liuqi: Xuanwu Guo Pian,,,199,8,,,
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,,,1708,8,,,
45560,Orient,A.C.G.T.,https://www.youtube.com/embed/O4wTuxahqj0?enablejsapi=1&wmode=opaque&autoplay=1,6583,7,0.1090,"band, impression, news, being, idea","adaptation, crap, animation, well, bangs"
45572,Mahouka Koukou no Yuutousei,Connect,https://www.youtube.com/embed/IGVemhXESkc?enablejsapi=1&wmode=opaque&autoplay=1,6188,7,0.1160,"story, girl, compliment, warning, quality","girl, animation, experience, pacing, side"
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Studio Bind,https://www.youtube.com/embed/BbbRytVhaDs?enablejsapi=1&wmode=opaque&autoplay=1,90,9,0.1450,"anime, isekai, houses, characters, genre","anime, writing, degenerate, piece"
45577,IDOLiSH7 Third Beat!,,,357,8,,,
45587,Itazuraguma no Gloomy,,,13110,5,,,
45598,Tonikaku Kawaii: Kaisou,,,2162,7,,,
45599,Xue Ying Ling Zhu 2nd Season,,,2152,7,,,
45604,Jaku-Chara Tomozaki-kun Specials,Project No.9,https://www.youtube.com/embed/1BsIgVHNzVM?enablejsapi=1&wmode=opaque&autoplay=1,5981,7,0.1768,"expressions, character","ova, narratives"
45613,Kawaii dake ja Nai Shikimori-san,Doga Kobo,https://www.youtube.com/embed/IRxdEcemmsE?enablejsapi=1&wmode=opaque&autoplay=1,4732,7,0.1163,"anime, girl, girlfriend, classic, pallete","luck, lengths, anime, prince, trend"
45620,Gyokou no Nikuko-chan,Studio 4°C,https://www.youtube.com/embed/Z97DDBmLP78?enablejsapi=1&wmode=opaque&autoplay=1,3083,7,0.2151,movie,
45649,The First Slam Dunk,,,56,9,,,
45653,Soredemo Ayumu wa Yosetekuru,SILVER LINK.,https://www.youtube.com/embed/L57MI58_pPc?enablejsapi=1&wmode=opaque&autoplay=1,4424,7,0.1476,"san, versions, kinds, job, feelings","reviewer, tsundere"
45658,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou,,,10805,6,,,
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Studio Comet,https://www.youtube.com/embed/UwL5SqHQAdc?enablejsapi=1&wmode=opaque&autoplay=1,10656,6,0.1500,"girl, fairies, trope, music, experience","rating, story"
45782,D4DJ Petit Mix,,,4641,7,,,
45783,Saiyuuki Reload: Zeroin,,,6322,7,,,
45961,Assault Lily: Fruits,,,8080,6,,,
45999,Enen no Shouboutai Mini Anime,,,9480,6,,,
46093,Shiroi Suna no Aquatope,P.A. Works,https://www.youtube.com/embed/FKphvRlWXGM?enablejsapi=1&wmode=opaque&autoplay=1,1981,8,0.1678,"anime, adaptations, plot, girls, representation","exaggeration, idol"
46095,Vivy: Fluorite Eye's Song,Wit Studio,https://www.youtube.com/embed/t3IHpQZHPFY?enablejsapi=1&wmode=opaque&autoplay=1,224,8,0.1448,"potential, themes, points, waifu, animation","violence, shows, open, vivy"
46102,Odd Taxi,OLM,https://www.youtube.com/embed/rS228HesD9g?enablejsapi=1&wmode=opaque&autoplay=1,84,9,0.1260,"characters, anime, mix, payoff, greatness","situation, style, principle, elements, taxi"
46118,Wave!! Surfing Yappe!! (TV),Asahi Production,,10909,6,0.0223,"plot, warning, anime, girl","anime, guy, shows, switches, shit"
46352,Blue Period,Seven Arcs,https://www.youtube.com/embed/m5tER2kO3Ok?enablejsapi=1&wmode=opaque&autoplay=1,1098,8,0.2059,"vibe, characters, shounen, mc, man","animation, score, pacing, anime, people"
46381,Shinkansen Henkei Robo Shinkalion Z the Animation,OLM,https://www.youtube.com/embed/i1AYU8aV3Ww?enablejsapi=1&wmode=opaque&autoplay=1,7386,6,,,
46420,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,Studio Deen,https://www.youtube.com/embed/xyGDzwaTmxg?enablejsapi=1&wmode=opaque&autoplay=1,3872,7,0.0837,"fights, moments, movie",movie
46422,Niehime to Kemono no Ou,J.C.Staff,https://www.youtube.com/embed/xXGMz4KNymc?enablejsapi=1&wmode=opaque&autoplay=1,813,8,0.2147,"mcs, story, choice, romance, airhead","author, melodrama, past"
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",feel.,https://www.youtube.com/embed/l7DJSzuKPLk?enablejsapi=1&wmode=opaque&autoplay=1,1168,8,0.1493,"ending, scenes, hachiman, romance, storyline","ova, date, scenes, monologues"
46471,"Tantei wa Mou, Shindeiru.",ENGI,https://www.youtube.com/embed/PgA7OQCvO8M?enablejsapi=1&wmode=opaque&autoplay=1,7779,6,0.1111,"anime, girl, idea, campaign, premise","anime, visuals, brilliant, clips, copy"
46569,Jigokuraku,MAPPA,https://www.youtube.com/embed/fsW0fU1hobQ?enablejsapi=1&wmode=opaque&autoplay=1,559,8,0.1300,"anime, development, visuals, animation, story","dialogues, characters, masterpiece, production"
46604,Dolls' Frontline,Asahi Production,https://www.youtube.com/embed/2i4WHoSdJZU?enablejsapi=1&wmode=opaque&autoplay=1,10933,6,0.0192,"girls, rpg, expectations, ops, babes","start, call, crap, adaptation, contrast"
46654,IDOLiSH7 Third Beat! Part 2,TROYCA,https://www.youtube.com/embed/Au9jYd7qOH0?enablejsapi=1&wmode=opaque&autoplay=1,263,8,0.2237,"animes, songs, performances",choke
46735,Chocomatsu-san: Valentine's Day-hen,,,10378,6,,,
46821,Wei Wo Du Shen,,,9546,6,,,
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Hotline,https://www.youtube.com/embed/KQiNjpDo29o?enablejsapi=1&wmode=opaque&autoplay=1,9196,6,0.0906,"work, text, writing, story, recordings","ep, shows, dwarf, foot, reviews"
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,Yokohama Animation Laboratory,https://www.youtube.com/embed/TxWHJz8Gg_E?enablejsapi=1&wmode=opaque&autoplay=1,2538,7,0.0776,"story, anime, rhetoric, potential, design","person, character, people, use"
47160,Goblin Slayer II,LIDENFILMS,https://www.youtube.com/embed/Dc3U12kH3WA?enablejsapi=1&wmode=opaque&autoplay=1,3443,7,0.1270,"parts, episodes, shows, sequel, voice","realism, smell, taste"
47161,Shikkakumon no Saikyou Kenja,J.C.Staff,https://www.youtube.com/embed/F56CrRxByqI?enablejsapi=1&wmode=opaque&autoplay=1,8915,6,0.1278,"anime, ang, type, theme, man","game, anituber, adaption, animations, pace"
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",Revoroot,https://www.youtube.com/embed/s4BQL8Whpq4?enablejsapi=1&wmode=opaque&autoplay=1,8304,6,0.0423,"boy, isekai, expression, jrpg, storyline","reviews, cliché, taste, images, slimes"
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,J.C.Staff,https://www.youtube.com/embed/1Z_0xP-bS4Y?enablejsapi=1&wmode=opaque&autoplay=1,1207,8,0.1964,"job, development, adventure, context, girl","lol, situations"
47194,Summertime Render,OLM,https://www.youtube.com/embed/wtjP_PzzhTU?enablejsapi=1&wmode=opaque&autoplay=1,158,8,0.1511,"anime, art, twists, cast, type","moments, details, loli, points, circumstances"
47250,Jouran: The Princess of Snow and Blood,Bakken Record,https://www.youtube.com/embed/KdTZ-XQhFdE?enablejsapi=1&wmode=opaque&autoplay=1,9562,6,0.1512,"animation, ost, job, group, use","reviews, shot, aspect, stories, pacing"
47257,Shinigami Bocchan to Kuro Maid,J.C.Staff,https://www.youtube.com/embed/fovl9ZRPX40?enablejsapi=1&wmode=opaque&autoplay=1,1692,8,0.1748,"moments, harassment, maid, man, manga","troll, feeling, cgi, harassment"
47391,Seven Knights Revolution: Eiyuu no Keishousha,LIDENFILMS,https://www.youtube.com/embed/JmWoG1RzUOY?enablejsapi=1&wmode=opaque&autoplay=1,8472,6,0.0658,"power, system, medium, games, graphics",response
47398,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,ufotable,,6165,7,0.2249,"pacing, job, parts, moment, surprise","advice, movements, day, mess, treat"
47405,Wanmei Shijie,Foch Film,https://www.youtube.com/embed/4aVauYFSN9c?enablejsapi=1&wmode=opaque&autoplay=1,985,8,0.1979,"world, character, novel, storyline, animation","events, harem, loss, elements, people"
47413,Meitantei Conan: Hiiro no Fuzai Shoumei,,,2395,7,,,
47537,Inou no AICis: ESP & High School Detective,,,10488,6,,,
47620,Ruguo Lishi Shi Yiqun Miao,,,14338,0,,,
47639,Blue Reflection Ray,J.C.Staff,https://www.youtube.com/embed/LGDDcFjCLFU?enablejsapi=1&wmode=opaque&autoplay=1,10850,6,0.0795,"girl, girls, designs, reach, franchise","animation, rap, experience, period, scene"
47777,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,,,4500,7,,,
47778,Kimetsu no Yaiba: Yuukaku-hen,ufotable,https://www.youtube.com/embed/QwvWdnd2Ktg?enablejsapi=1&wmode=opaque&autoplay=1,60,9,0.1320,"animation, anime, studio, thanks, masterpiece","animation, adaptation, shounen, visuals, rate"
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",SILVER LINK.,https://www.youtube.com/embed/kIubDmuH8Sw?enablejsapi=1&wmode=opaque&autoplay=1,2819,7,0.1618,"story, girls, character, assassin, works","character, patient, characters"
47794,MILGЯAM,OTOIRO,https://www.youtube.com/embed/wHlAI5OH4oo?enablejsapi=1&wmode=opaque&autoplay=1,0,8,0.4333,"project, music, stories",
47811,Mamono-tachi no Kunou,,,8724,6,,,
47917,Bocchi the Rock!,CloverWorks,https://www.youtube.com/embed/1-o7fmQqSNg?enablejsapi=1&wmode=opaque&autoplay=1,46,9,0.2006,"anime, characters, conclusion, share, thoughts","moments, nickname, apples, visuals"
48097,Wan Jie Qi Yuan,,,6767,7,,,
48239,Leadale no Daichi nite,Maho Film,https://www.youtube.com/embed/6TYVl5_XBJE?enablejsapi=1&wmode=opaque&autoplay=1,4717,7,0.1206,"world, protagonist, execution, encounter, isekai","isekai, bread"
48252,"Ore, Tsushima",Fanworks,https://www.youtube.com/embed/zJEd90DCAj8?enablejsapi=1&wmode=opaque&autoplay=1,4794,7,0.2110,"anime, food, animes, relationship, character",behaviour
48305,Red Shoes,,,3389,7,,,
48316,Kage no Jitsuryokusha ni Naritakute!,Nexus,https://www.youtube.com/embed/H-3fre7943U?enablejsapi=1&wmode=opaque&autoplay=1,362,8,0.1241,"example, franchise, parody, truck, manhwas","guys, reloads, scenes, type, pleasure"
48363,RPG Fudousan,Doga Kobo,https://www.youtube.com/embed/Y0v_26LWUhk?enablejsapi=1&wmode=opaque&autoplay=1,6119,7,0.0782,"girl, girls, cgdct, camping, studio","plot, drama, fanservice, tree, attempts"
48365,Youkai Watch ♪,,,6320,7,,,
48375,Mahouka Koukou no Rettousei: Tsuioku-hen,,,1440,8,,,
48378,Motto ne!,,,0,6,,,
48391,Mazica Party,OLM,https://www.youtube.com/embed/L3pEIA8c9e4?enablejsapi=1&wmode=opaque&autoplay=1,11282,6,,,
48405,Totsukuni no Shoujo (2022),,,1743,8,,,
48406,Re-Main,MAPPA,https://www.youtube.com/embed/HvZ7xtjYMSk?enablejsapi=1&wmode=opaque&autoplay=1,3532,7,0.1895,"anime, sports, area, emotions, story","characters, experience, crash, habit, example"
48413,Hataraku Maou-sama!!,Studio 3Hz,https://www.youtube.com/embed/LxpTh8GKAL4?enablejsapi=1&wmode=opaque&autoplay=1,6347,7,0.1090,"comedy, characters, cameras, mix, cast","responses, intensifies, ingredients, op, tldr"
48414,Sabikui Bisco,OZ,https://www.youtube.com/embed/HF-ZL91ZkTQ?enablejsapi=1&wmode=opaque&autoplay=1,3811,7,0.1403,"concept, building, world, mushroom, anime","shounen, characters, mashup, idiosyncrasies, state"
48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",SILVER LINK.,https://www.youtube.com/embed/TOwNtlB6Ly0?enablejsapi=1&wmode=opaque&autoplay=1,8493,6,0.0617,"anime, mc, speech, quality, premise","criteria, tier, fights, drawing, classmate"
48417,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",SILVER LINK.,https://www.youtube.com/embed/9u32S8C8L3g?enablejsapi=1&wmode=opaque&autoplay=1,5264,7,0.1397,"anime, tool, story, character, reason","villain, offender, concept, messes, piece"
48418,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",SILVER LINK.,https://www.youtube.com/embed/NvD4Qg2DgJc?enablejsapi=1&wmode=opaque&autoplay=1,7476,6,0.0582,"studio, academy, animation, number","adaptation, plot, story, power, cgi"
48425,Akuma-kun (ONA),Encourage Films,https://www.youtube.com/embed/lRBf6BiKBgg?enablejsapi=1&wmode=opaque&autoplay=1,6072,7,0.1963,"work, job, filler",
48426,Kitarou Tanjou: Gegege no Nazo,Toei Animation,https://www.youtube.com/embed/APM0tdZWyBQ?enablejsapi=1&wmode=opaque&autoplay=1,1355,8,0.2941,story,
48438,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,,,1778,8,,,
48441,The Legend of Heroes: Sen no Kiseki - Northern War,Tatsunoko Production,https://www.youtube.com/embed/6hNjYJaiC6Y?enablejsapi=1&wmode=opaque&autoplay=1,12004,6,0.0440,"anime, depth, details, idea, ones","steel, games"
48442,Shikaru Neko,,,14791,0,,,
48452,Powerful Pro Yakyuu: Powerful Koukou-hen,CloverWorks,,11413,6,,,
48453,Super Crooks,,,3398,7,,,
48455,Beyblade Burst Dynamite Battle,,,8962,6,,,
48466,Kyoukai Senki,,,8384,6,,,
48470,D_Cide Traumerei the Animation,,,11263,6,,,
48471,Tsuki to Laika to Nosferatu,Arvo Animation,https://www.youtube.com/embed/AqE9QwSYJNw?enablejsapi=1&wmode=opaque&autoplay=1,2756,7,0.1517,"ussr, march, events, story, vampire","anime, story"
48480,Wan Jie Shen Zhu 3rd Season,,,6048,7,,,
48481,Daomu Biji Zhi Qinling Shen Shu,,,5153,7,,,
48483,Mieruko-chan,Passione,https://www.youtube.com/embed/oW2dO_T-9jA?enablejsapi=1&wmode=opaque&autoplay=1,2529,7,0.1254,"girls, it´s, blend, chan, sound=8","situation, anime, horror, welcome, tale"
48488,Higurashi no Naku Koro ni Sotsu,Passione,https://www.youtube.com/embed/vxg2Dp-7roo?enablejsapi=1&wmode=opaque&autoplay=1,5882,7,0.0918,"characters, friends, humor, respect, height","anime, experience, -predictable, moments, gore"
48491,Yama no Susume: Next Summit,,,1499,8,,,
48505,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,,,4230,7,,,
48537,Shi Yi Chang An: Mingyue Jishi You Er,,,2954,7,,,
48542,Do It Yourself!!,PINE JAM,https://www.youtube.com/embed/pxRszOIy9eA?enablejsapi=1&wmode=opaque&autoplay=1,2235,7,0.2019,"girls, slice, urges, cgdcts, girl","progress, aliens, ans, cookies"
48548,5-toubun no Hanayome Movie,,,1051,8,,,
48549,Dr. Stone: New World,TMS Entertainment,https://www.youtube.com/embed/bITRcLr4xR8?enablejsapi=1&wmode=opaque&autoplay=1,476,8,0.1904,"story, aspects, change, amount, figures",
48553,Akebi-chan no Sailor-fuku,CloverWorks,https://www.youtube.com/embed/pX1NO_8Ycuk?enablejsapi=1&wmode=opaque&autoplay=1,1458,8,0.1418,"animation, girl, girls, job, successor","degenerate, feeling, up, aestheticisation"
48556,Takt Op. Destiny,Madhouse,https://www.youtube.com/embed/Mb0k1HLm3Ls?enablejsapi=1&wmode=opaque&autoplay=1,3660,7,0.1466,"episodes, game, anime, fights, job","story, trash, ost, turn, lol"
48561,Jujutsu Kaisen 0 Movie,,,210,8,,,
48567,Visual Prison,A-1 Pictures,https://www.youtube.com/embed/GobEj1oZqFs?enablejsapi=1&wmode=opaque&autoplay=1,5940,7,0.1523,"music, story, genre, singer, outfits","art, premise, shows, pleasure, script"
48569,86 Part 2,A-1 Pictures,https://www.youtube.com/embed/Oo8ICn48l6E?enablejsapi=1&wmode=opaque&autoplay=1,57,9,0.1633,"anime, war, characterizations, detail, writer",introduction
48580,Vanitas no Karte,Bones,https://www.youtube.com/embed/yFBNZF1d_0A?enablejsapi=1&wmode=opaque&autoplay=1,859,8,0.1159,"sucking, men, spots, season, red","advertising, moments, dialogue, scene, jerk"
48583,Shingeki no Kyojin: The Final Season Part 2,MAPPA,https://www.youtube.com/embed/EIVVnLlhzr0?enablejsapi=1&wmode=opaque&autoplay=1,42,9,0.1930,"anime, shows, story, franchises, job",parts
48585,Black Clover: Mahou Tei no Ken,,,710,8,,,
48590,Mini Dragon,Kyoto Animation,,2717,7,0.1797,"moments, scenarios, tone, bento, master","story, episodes"
48605,Fastening Days 3,,,9396,6,,,
48606,Fastening Days 4,,,9481,6,,,
48612,Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,Toei Animation,https://www.youtube.com/embed/EP6FKs1JsnE?enablejsapi=1&wmode=opaque&autoplay=1,2868,7,0.1362,"characters, commander, start, idea, initiative","reviews, slides, story"
48614,Wonder Egg Priority: Watashi no Priority,,,13382,5,,,
48624,Re:cycle of the Penguindrum,Brain's Base,https://www.youtube.com/embed/KkwKT1AGyrQ?enablejsapi=1&wmode=opaque&autoplay=1,3386,7,0.1159,"parts, off",parts
48633,Liar Liar,Geek Toys,https://www.youtube.com/embed/zOOPVdfSwAo?enablejsapi=1&wmode=opaque&autoplay=1,8540,6,0.0946,"player, list, ways, premise, scheme","libs, abilities, fun, staff, shows"
48641,Obey Me!,,,3876,7,,,
48649,Fuuto Tantei,Studio KAI,https://www.youtube.com/embed/xh969udK77A?enablejsapi=1&wmode=opaque&autoplay=1,2792,7,0.1701,"analysis, insight, rating, pace, action","guys, belts, writing"
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,David Production,https://www.youtube.com/embed/LdSVWTEibF0?enablejsapi=1&wmode=opaque&autoplay=1,565,8,0.1382,"story, rating, art, times, manga","characters, design, storyline, excuse"
48672,Tsugu Tsugumomo Mini Anime,,,9897,6,,,
48675,Kakkou no Iinazuke,SynergySP,https://www.youtube.com/embed/fRtIES1Qb0Y?enablejsapi=1&wmode=opaque&autoplay=1,5092,7,0.1119,"grades, classics, ★, genres, story","protagonists, nuts, plot, mfs, anime"
48680,Tesla Note,,,13955,5,,,
48684,Wan Jie Du Zun,,,3307,7,,,
48702,Dance Dance Danseur,,,1054,8,,,
48707,Gokushufudou Part 2,,,1884,8,,,
48727,Yoru no Kuni,Studio Daisy,,2286,7,0.1522,"experience, artwork, stars, pleasures, impact","music, stages, expedition"
48735,Chibi Revenger,,,3921,7,,,
48736,Sono Bisque Doll wa Koi wo Suru,CloverWorks,https://www.youtube.com/embed/tFKDKd8z-NU?enablejsapi=1&wmode=opaque&autoplay=1,488,8,0.1456,"girl, animation, mc, life, waifu","anime, slice, sequences, mc, little"
48742,"Kono Healer, Mendokusai",Jumondou,https://www.youtube.com/embed/-J5BhqeWN3k?enablejsapi=1&wmode=opaque&autoplay=1,8189,6,0.0840,"anime, dark, doses, criticism, amount","episodes, monsters, humour, knight, healer"
48753,Jahy-sama wa Kujikenai!,SILVER LINK.,https://www.youtube.com/embed/NbBM8888K0s?enablejsapi=1&wmode=opaque&autoplay=1,4455,7,0.1203,"sama, appeal, escape, jahy, anime","experience, jokes, huehue"
48760,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Studio KAI,https://www.youtube.com/embed/3UF9HKF-Zmc?enablejsapi=1&wmode=opaque&autoplay=1,3784,7,0.0888,"anime, character, choice, relationship, girls","crime, fanservice, well, building, people"
48761,Saihate no Paladin,,,5043,7,,,
48775,Kaginado,,,3865,7,,,
48776,Build Divide: Code Black,LIDENFILMS,https://www.youtube.com/embed/OgpvYuznXuw?enablejsapi=1&wmode=opaque&autoplay=1,7915,6,0.1202,"story, protagonist, divide, plot, animes",structure
48777,Build Divide: Code White,,,6437,7,,,
48779,Deaimon,Encourage Films,https://www.youtube.com/embed/IKGesRv1z2o?enablejsapi=1&wmode=opaque&autoplay=1,1824,8,0.1891,"anime, iyashikei, kindness, surprises, loving","music, experience, situation"
48804,Isekai Shokudou 2,OLM,https://www.youtube.com/embed/5yPObzVNHss?enablejsapi=1&wmode=opaque&autoplay=1,1352,8,0.2187,"meal, food, slice, entertainment, past",advertising
48824,Blue Archive PVs,Yostar Pictures,,0,7,,,
48829,Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,,,6464,7,,,
48830,Free! Movie 5: The Final Stroke - Kouhen,,,1000,8,,,
48842,Mahoutsukai Reimeiki,Tezuka Productions,https://www.youtube.com/embed/G9IE7xKZePM?enablejsapi=1&wmode=opaque&autoplay=1,7934,6,0.0590,"anime, story, pacing, classes, moments","shows, backstories, reasons, spells, character"
48845,Li Linke de Xiao Guaner,,,3699,7,,,
48849,Sonny Boy,Madhouse,https://www.youtube.com/embed/qQ2DqgnaAio?enablejsapi=1&wmode=opaque&autoplay=1,1016,8,0.1136,"characters, evening, potential, sense, period","sarazanmai, viewing, pattern, shit"
48857,Healer Girl,,,2922,7,,,
48858,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,,,13056,5,,,
